date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:13	32364/32364	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:13%20GMT	https://adrchambers.com/adr-chambers-international/	/home/lewy/websites/AdrChambers/adrchambers.com/adr-chambers-international/index.html	(from https://adrchambers.com/)
16:39:13	32437/32437	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:13%20GMT	https://adrchambers.com/stitt-feld-hand-group/	/home/lewy/websites/AdrChambers/adrchambers.com/stitt-feld-hand-group/index.html	(from https://adrchambers.com/)
16:39:14	40371/40371	---M--	200	added ('OK')	image/png	etag:%225e31a67c-9db3%22	https://adrchambers.com/wp-content/uploads/2020/01/20172018.png	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/uploads/2020/01/20172018.png	(from https://adrchambers.com/)
16:39:15	36742/36742	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:14%20GMT	https://adrchambers.com/mediation/	/home/lewy/websites/AdrChambers/adrchambers.com/mediation/index.html	(from https://adrchambers.com/)
16:39:15	37483/37483	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:15%20GMT	https://adrchambers.com/evideo-mediation/	/home/lewy/websites/AdrChambers/adrchambers.com/evideo-mediation/index.html	(from https://adrchambers.com/)
16:39:15	30054/30054	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:15%20GMT	https://adrchambers.com/phone-mediation/	/home/lewy/websites/AdrChambers/adrchambers.com/phone-mediation/index.html	(from https://adrchambers.com/)
16:39:15	36835/36835	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:15%20GMT	https://adrchambers.com/roster-rate-mediation/	/home/lewy/websites/AdrChambers/adrchambers.com/roster-rate-mediation/index.html	(from https://adrchambers.com/)
16:39:16	24494/24494	---M--	200	added ('OK')	image/png	etag:%225dc4497d-5fae%22	https://adrchambers.com/wp-content/uploads/2019/11/Twitterbird.png	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/uploads/2019/11/Twitterbird.png	(from https://adrchambers.com/)
16:39:17	29292/29292	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:17%20GMT	https://adrchambers.com/expedited-mediation/	/home/lewy/websites/AdrChambers/adrchambers.com/expedited-mediation/index.html	(from https://adrchambers.com/)
16:39:17	36058/36058	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:17%20GMT	https://adrchambers.com/programs/nadap/	/home/lewy/websites/AdrChambers/adrchambers.com/programs/nadap/index.html	(from https://adrchambers.com/)
16:39:17	38805/38805	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:17%20GMT	https://adrchambers.com/mediation-model-clause/	/home/lewy/websites/AdrChambers/adrchambers.com/mediation-model-clause/index.html	(from https://adrchambers.com/)
16:39:17	42044/42044	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:17%20GMT	https://adrchambers.com/mediators/	/home/lewy/websites/AdrChambers/adrchambers.com/mediators/index.html	(from https://adrchambers.com/)
16:39:18	7184/7184	---M--	200	added ('OK')	image/png	etag:%225dc4497e-1c10%22	https://adrchambers.com/wp-content/uploads/2019/11/facebook.png	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/uploads/2019/11/facebook.png	(from https://adrchambers.com/)
16:39:19	37396/37396	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:19%20GMT	https://adrchambers.com/arbitration/	/home/lewy/websites/AdrChambers/adrchambers.com/arbitration/index.html	(from https://adrchambers.com/)
16:39:19	39047/39047	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:19%20GMT	https://adrchambers.com/arbitration-model-clauses/	/home/lewy/websites/AdrChambers/adrchambers.com/arbitration-model-clauses/index.html	(from https://adrchambers.com/)
16:39:19	41181/41181	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:19%20GMT	https://adrchambers.com/expedited-arbitration/	/home/lewy/websites/AdrChambers/adrchambers.com/expedited-arbitration/index.html	(from https://adrchambers.com/)
16:39:19	39598/39598	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:19%20GMT	https://adrchambers.com/arbitrators/	/home/lewy/websites/AdrChambers/adrchambers.com/arbitrators/index.html	(from https://adrchambers.com/)
16:39:21	32568/32568	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:21%20GMT	https://adrchambers.com/odacc/	/home/lewy/websites/AdrChambers/adrchambers.com/odacc/index.html	(from https://adrchambers.com/)
16:39:21	36688/36688	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:21%20GMT	https://adrchambers.com/programs/industry-canada/	/home/lewy/websites/AdrChambers/adrchambers.com/programs/industry-canada/index.html	(from https://adrchambers.com/)
16:39:21	36324/36324	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:21%20GMT	https://adrchambers.com/programs/iiroc/	/home/lewy/websites/AdrChambers/adrchambers.com/programs/iiroc/index.html	(from https://adrchambers.com/)
16:39:22	14349/14349	---M--	200	added ('OK')	image/png	etag:%225dc4497d-380d%22	https://adrchambers.com/wp-content/uploads/2019/11/linkedin.png	/home/lewy/websites/AdrChambers/adrchambers.com/wp-content/uploads/2019/11/linkedin.png	(from https://adrchambers.com/)
16:39:23	33852/33852	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:22%20GMT	https://adrchambers.com/coaching/	/home/lewy/websites/AdrChambers/adrchambers.com/coaching/index.html	(from https://adrchambers.com/)
16:39:23	39421/39421	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:22%20GMT	https://adrchambers.com/adr-systems-design/	/home/lewy/websites/AdrChambers/adrchambers.com/adr-systems-design/index.html	(from https://adrchambers.com/)
16:39:23	34840/34840	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:22%20GMT	https://adrchambers.com/fairness-monitoring/	/home/lewy/websites/AdrChambers/adrchambers.com/fairness-monitoring/index.html	(from https://adrchambers.com/)
16:39:23	33818/33818	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:23%20GMT	https://adrchambers.com/integrity-commissioner/	/home/lewy/websites/AdrChambers/adrchambers.com/integrity-commissioner/index.html	(from https://adrchambers.com/)
16:39:24	34986/34986	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:24%20GMT	https://adrchambers.com/medarb/	/home/lewy/websites/AdrChambers/adrchambers.com/medarb/index.html	(from https://adrchambers.com/)
16:39:24	36170/36170	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202020%2014:39:24%20GMT	https://adrchambers.com/neutral-evaluation/	/home/lewy/websites/AdrChambers/adrchambers.com/neutral-evaluation/index.html	(from https://adrchambers.com/)
